country;lat;lon;date;#affected+infected+value+num;#country+code;#region+main+code;#region+sub+code;#region+intermediate+code;
Armenia;400.691;450.382;03/04/2020;43;ARM;142;145;;
Armenia;400.691;450.382;02/04/2020;33;ARM;142;145;;
Armenia;400.691;450.382;01/04/2020;31;ARM;142;145;;
Armenia;400.691;450.382;31/03/2020;30;ARM;142;145;;
Armenia;400.691;450.382;30/03/2020;30;ARM;142;145;;
Armenia;400.691;450.382;29/03/2020;30;ARM;142;145;;
Armenia;400.691;450.382;28/03/2020;30;ARM;142;145;;
Armenia;400.691;450.382;27/03/2020;28;ARM;142;145;;
Armenia;400.691;450.382;26/03/2020;18;ARM;142;145;;
Armenia;400.691;450.382;25/03/2020;16;ARM;142;145;;
Armenia;400.691;450.382;24/03/2020;14;ARM;142;145;;
Armenia;400.691;450.382;23/03/2020;2;ARM;142;145;;
Armenia;400.691;450.382;22/03/2020;2;ARM;142;145;;
Armenia;400.691;450.382;21/03/2020;1;ARM;142;145;;
Armenia;400.691;450.382;20/03/2020;1;ARM;142;145;;
Armenia;400.691;450.382;19/03/2020;1;ARM;142;145;;
Armenia;400.691;450.382;18/03/2020;1;ARM;142;145;;
Armenia;400.691;450.382;17/03/2020;1;ARM;142;145;;
Armenia;400.691;450.382;16/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;15/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;14/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;13/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;12/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;11/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;10/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;09/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;08/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;07/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;06/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;05/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;04/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;03/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;02/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;01/03/2020;0;ARM;142;145;;
Armenia;400.691;450.382;29/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;28/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;27/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;26/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;25/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;24/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;23/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;22/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;21/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;20/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;19/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;18/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;17/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;16/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;15/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;14/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;13/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;12/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;11/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;10/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;09/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;08/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;07/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;06/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;05/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;04/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;03/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;02/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;01/02/2020;0;ARM;142;145;;
Armenia;400.691;450.382;31/01/2020;0;ARM;142;145;;
Armenia;400.691;450.382;30/01/2020;0;ARM;142;145;;
Armenia;400.691;450.382;29/01/2020;0;ARM;142;145;;
Armenia;400.691;450.382;28/01/2020;0;ARM;142;145;;
Armenia;400.691;450.382;27/01/2020;0;ARM;142;145;;
Armenia;400.691;450.382;26/01/2020;0;ARM;142;145;;
Armenia;400.691;450.382;25/01/2020;0;ARM;142;145;;
Armenia;400.691;450.382;24/01/2020;0;ARM;142;145;;
Armenia;400.691;450.382;23/01/2020;0;ARM;142;145;;
Armenia;400.691;450.382;22/01/2020;0;ARM;142;145;;
Australia;-354.735;1.490.124;30/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;29/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;28/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;27/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;26/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;25/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;24/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;23/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;22/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;21/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;20/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;19/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;18/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;17/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;16/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;15/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;14/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;13/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;12/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;11/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;10/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;09/05/2020;104;AUS;9;53;;
Australia;-354.735;1.490.124;08/05/2020;103;AUS;9;53;;
Australia;-354.735;1.490.124;07/05/2020;103;AUS;9;53;;
Australia;-354.735;1.490.124;06/05/2020;103;AUS;9;53;;
Australia;-354.735;1.490.124;05/05/2020;103;AUS;9;53;;
Australia;-354.735;1.490.124;04/05/2020;103;AUS;9;53;;
Australia;-354.735;1.490.124;03/05/2020;103;AUS;9;53;;
Australia;-354.735;1.490.124;02/05/2020;103;AUS;9;53;;
Australia;-354.735;1.490.124;01/05/2020;103;AUS;9;53;;
Australia;-354.735;1.490.124;30/04/2020;103;AUS;9;53;;
Australia;-354.735;1.490.124;29/04/2020;101;AUS;9;53;;
Australia;-354.735;1.490.124;28/04/2020;101;AUS;9;53;;
Australia;-354.735;1.490.124;27/04/2020;100;AUS;9;53;;
Australia;-354.735;1.490.124;26/04/2020;99;AUS;9;53;;
Australia;-354.735;1.490.124;25/04/2020;98;AUS;9;53;;
Australia;-354.735;1.490.124;24/04/2020;97;AUS;9;53;;
Australia;-354.735;1.490.124;23/04/2020;93;AUS;9;53;;
Australia;-354.735;1.490.124;22/04/2020;93;AUS;9;53;;
Australia;-354.735;1.490.124;21/04/2020;92;AUS;9;53;;
Australia;-354.735;1.490.124;20/04/2020;91;AUS;9;53;;
Australia;-354.735;1.490.124;19/04/2020;88;AUS;9;53;;
Australia;-354.735;1.490.124;18/04/2020;88;AUS;9;53;;
Australia;-354.735;1.490.124;17/04/2020;81;AUS;9;53;;
Australia;-354.735;1.490.124;16/04/2020;82;AUS;9;53;;
Australia;-354.735;1.490.124;15/04/2020;72;AUS;9;53;;
Australia;-354.735;1.490.124;14/04/2020;72;AUS;9;53;;
Australia;-354.735;1.490.124;13/04/2020;59;AUS;9;53;;
Australia;-354.735;1.490.124;12/04/2020;59;AUS;9;53;;
Australia;-354.735;1.490.124;11/04/2020;59;AUS;9;53;;
Australia;-354.735;1.490.124;10/04/2020;59;AUS;9;53;;
Australia;-354.735;1.490.124;09/04/2020;47;AUS;9;53;;
Australia;-354.735;1.490.124;08/04/2020;40;AUS;9;53;;
Australia;-354.735;1.490.124;07/04/2020;40;AUS;9;53;;
Australia;-354.735;1.490.124;06/04/2020;40;AUS;9;53;;
Australia;-354.735;1.490.124;05/04/2020;28;AUS;9;53;;
Australia;-354.735;1.490.124;04/04/2020;18;AUS;9;53;;
Australia;-354.735;1.490.124;03/04/2020;18;AUS;9;53;;
Australia;-354.735;1.490.124;02/04/2020;11;AUS;9;53;;
Australia;-354.735;1.490.124;01/04/2020;8;AUS;9;53;;
Australia;-354.735;1.490.124;31/03/2020;3;AUS;9;53;;
Australia;-354.735;1.490.124;30/03/2020;2;AUS;9;53;;
Australia;-354.735;1.490.124;29/03/2020;2;AUS;9;53;;
Australia;-354.735;1.490.124;28/03/2020;2;AUS;9;53;;
Australia;-354.735;1.490.124;27/03/2020;1;AUS;9;53;;
Australia;-354.735;1.490.124;26/03/2020;1;AUS;9;53;;
Australia;-354.735;1.490.124;25/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;24/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;23/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;22/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;21/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;20/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;19/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;18/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;17/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;16/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;15/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;14/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;13/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;12/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;11/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;10/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;09/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;08/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;07/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;06/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;05/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;04/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;03/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;02/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;01/03/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;29/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;28/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;27/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;26/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;25/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;24/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;23/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;22/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;21/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;20/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;19/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;18/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;17/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;16/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;15/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;14/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;13/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;12/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;11/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;10/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;09/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;08/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;07/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;06/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;05/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;04/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;03/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;02/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;01/02/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;31/01/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;30/01/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;29/01/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;28/01/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;27/01/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;26/01/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;25/01/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;24/01/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;23/01/2020;0;AUS;9;53;;
Australia;-354.735;1.490.124;22/01/2020;0;AUS;9;53;;
Australia;-338.688;1.512.093;30/05/2020;2685;AUS;9;53;;
Australia;-338.688;1.512.093;29/05/2020;2683;AUS;9;53;;
Australia;-338.688;1.512.093;28/05/2020;2666;AUS;9;53;;
Australia;-338.688;1.512.093;27/05/2020;2670;AUS;9;53;;
Australia;-338.688;1.512.093;26/05/2020;2663;AUS;9;53;;
Australia;-338.688;1.512.093;25/05/2020;2661;AUS;9;53;;
Australia;-338.688;1.512.093;24/05/2020;2656;AUS;9;53;;
Australia;-338.688;1.512.093;23/05/2020;2653;AUS;9;53;;
Australia;-338.688;1.512.093;22/05/2020;2653;AUS;9;53;;
Australia;-338.688;1.512.093;21/05/2020;2648;AUS;9;53;;
Australia;-338.688;1.512.093;20/05/2020;2648;AUS;9;53;;
Australia;-338.688;1.512.093;19/05/2020;2631;AUS;9;53;;
Australia;-338.688;1.512.093;18/05/2020;2614;AUS;9;53;;
Australia;-338.688;1.512.093;17/05/2020;2612;AUS;9;53;;
Australia;-338.688;1.512.093;16/05/2020;2611;AUS;9;53;;
Australia;-338.688;1.512.093;15/05/2020;2611;AUS;9;53;;
Australia;-338.688;1.512.093;14/05/2020;2605;AUS;9;53;;
Australia;-338.688;1.512.093;13/05/2020;2595;AUS;9;53;;
Australia;-338.688;1.512.093;12/05/2020;2571;AUS;9;53;;
Australia;-338.688;1.512.093;11/05/2020;2543;AUS;9;53;;
Australia;-338.688;1.512.093;10/05/2020;2517;AUS;9;53;;
Australia;-338.688;1.512.093;09/05/2020;2504;AUS;9;53;;
Australia;-338.688;1.512.093;08/05/2020;2504;AUS;9;53;;
Australia;-338.688;1.512.093;07/05/2020;2486;AUS;9;53;;
Australia;-338.688;1.512.093;06/05/2020;2463;AUS;9;53;;
Australia;-338.688;1.512.093;05/05/2020;2418;AUS;9;53;;
Australia;-338.688;1.512.093;04/05/2020;2349;AUS;9;53;;
Australia;-338.688;1.512.093;03/05/2020;2328;AUS;9;53;;
Australia;-338.688;1.512.093;02/05/2020;2306;AUS;9;53;;
Australia;-338.688;1.512.093;01/05/2020;2293;AUS;9;53;;
Australia;-338.688;1.512.093;30/04/2020;2293;AUS;9;53;;
Australia;-338.688;1.512.093;29/04/2020;2284;AUS;9;53;;
Australia;-338.688;1.512.093;28/04/2020;2266;AUS;9;53;;
Australia;-338.688;1.512.093;27/04/2020;2227;AUS;9;53;;
Australia;-338.688;1.512.093;26/04/2020;2208;AUS;9;53;;
Australia;-338.688;1.512.093;25/04/2020;2193;AUS;9;53;;
Australia;-338.688;1.512.093;24/04/2020;2056;AUS;9;53;;
Australia;-338.688;1.512.093;23/04/2020;2006;AUS;9;53;;
Australia;-338.688;1.512.093;22/04/2020;1926;AUS;9;53;;
Australia;-338.688;1.512.093;21/04/2020;1755;AUS;9;53;;
Australia;-338.688;1.512.093;20/04/2020;1379;AUS;9;53;;
Australia;-338.688;1.512.093;19/04/2020;1379;AUS;9;53;;
Australia;-338.688;1.512.093;18/04/2020;1379;AUS;9;53;;
Australia;-338.688;1.512.093;17/04/2020;1379;AUS;9;53;;
Australia;-338.688;1.512.093;16/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;15/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;14/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;13/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;12/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;11/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;10/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;09/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;08/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;07/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;06/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;05/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;04/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;03/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;02/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;01/04/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;31/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;30/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;29/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;28/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;27/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;26/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;25/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;24/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;23/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;22/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;21/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;20/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;19/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;18/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;17/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;16/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;15/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;14/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;13/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;12/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;11/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;10/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;09/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;08/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;07/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;06/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;05/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;04/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;03/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;02/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;01/03/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;29/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;28/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;27/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;26/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;25/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;24/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;23/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;22/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;21/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;20/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;19/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;18/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;17/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;16/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;15/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;14/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;13/02/2020;4;AUS;9;53;;
Australia;-338.688;1.512.093;12/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;11/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;10/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;09/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;08/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;07/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;06/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;05/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;04/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;03/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;02/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;01/02/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;31/01/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;30/01/2020;2;AUS;9;53;;
Australia;-338.688;1.512.093;29/01/2020;0;AUS;9;53;;
Australia;-338.688;1.512.093;28/01/2020;0;AUS;9;53;;
Australia;-338.688;1.512.093;27/01/2020;0;AUS;9;53;;
Australia;-338.688;1.512.093;26/01/2020;0;AUS;9;53;;
Australia;-338.688;1.512.093;25/01/2020;0;AUS;9;53;;
Australia;-338.688;1.512.093;24/01/2020;0;AUS;9;53;;
Australia;-338.688;1.512.093;23/01/2020;0;AUS;9;53;;
Australia;-338.688;1.512.093;22/01/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;30/05/2020;29;AUS;9;53;;
Australia;-124.634;1.308.456;29/05/2020;29;AUS;9;53;;
Australia;-124.634;1.308.456;28/05/2020;29;AUS;9;53;;
Australia;-124.634;1.308.456;27/05/2020;29;AUS;9;53;;
Australia;-124.634;1.308.456;26/05/2020;29;AUS;9;53;;
Australia;-124.634;1.308.456;25/05/2020;29;AUS;9;53;;
Australia;-124.634;1.308.456;24/05/2020;29;AUS;9;53;;
Australia;-124.634;1.308.456;23/05/2020;29;AUS;9;53;;
Australia;-124.634;1.308.456;22/05/2020;29;AUS;9;53;;
Australia;-124.634;1.308.456;21/05/2020;29;AUS;9;53;;
Australia;-124.634;1.308.456;20/05/2020;29;AUS;9;53;;
Australia;-124.634;1.308.456;19/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;18/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;17/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;16/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;15/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;14/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;13/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;12/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;11/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;10/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;09/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;08/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;07/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;06/05/2020;27;AUS;9;53;;
Australia;-124.634;1.308.456;05/05/2020;26;AUS;9;53;;
Australia;-124.634;1.308.456;04/05/2020;24;AUS;9;53;;
Australia;-124.634;1.308.456;03/05/2020;24;AUS;9;53;;
Australia;-124.634;1.308.456;02/05/2020;24;AUS;9;53;;
Australia;-124.634;1.308.456;01/05/2020;24;AUS;9;53;;
Australia;-124.634;1.308.456;30/04/2020;25;AUS;9;53;;
Australia;-124.634;1.308.456;29/04/2020;25;AUS;9;53;;
Australia;-124.634;1.308.456;28/04/2020;25;AUS;9;53;;
Australia;-124.634;1.308.456;27/04/2020;23;AUS;9;53;;
Australia;-124.634;1.308.456;26/04/2020;23;AUS;9;53;;
Australia;-124.634;1.308.456;25/04/2020;23;AUS;9;53;;
Australia;-124.634;1.308.456;24/04/2020;20;AUS;9;53;;
Australia;-124.634;1.308.456;23/04/2020;16;AUS;9;53;;
Australia;-124.634;1.308.456;22/04/2020;16;AUS;9;53;;
Australia;-124.634;1.308.456;21/04/2020;15;AUS;9;53;;
Australia;-124.634;1.308.456;20/04/2020;12;AUS;9;53;;
Australia;-124.634;1.308.456;19/04/2020;9;AUS;9;53;;
Australia;-124.634;1.308.456;18/04/2020;9;AUS;9;53;;
Australia;-124.634;1.308.456;17/04/2020;9;AUS;9;53;;
Australia;-124.634;1.308.456;16/04/2020;6;AUS;9;53;;
Australia;-124.634;1.308.456;15/04/2020;6;AUS;9;53;;
Australia;-124.634;1.308.456;14/04/2020;6;AUS;9;53;;
Australia;-124.634;1.308.456;13/04/2020;2;AUS;9;53;;
Australia;-124.634;1.308.456;12/04/2020;2;AUS;9;53;;
Australia;-124.634;1.308.456;11/04/2020;2;AUS;9;53;;
Australia;-124.634;1.308.456;10/04/2020;2;AUS;9;53;;
Australia;-124.634;1.308.456;09/04/2020;2;AUS;9;53;;
Australia;-124.634;1.308.456;08/04/2020;2;AUS;9;53;;
Australia;-124.634;1.308.456;07/04/2020;2;AUS;9;53;;
Australia;-124.634;1.308.456;06/04/2020;2;AUS;9;53;;
Australia;-124.634;1.308.456;05/04/2020;1;AUS;9;53;;
Australia;-124.634;1.308.456;04/04/2020;1;AUS;9;53;;
Australia;-124.634;1.308.456;03/04/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;02/04/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;01/04/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;31/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;30/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;29/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;28/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;27/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;26/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;25/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;24/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;23/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;22/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;21/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;20/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;19/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;18/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;17/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;16/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;15/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;14/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;13/03/2020;0;AUS;9;53;;
Australia;-124.634;1.308.456;12/03/2020;0;AUS;9;53;;
